@RELATION rfTemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Normal,Slurred}

@DATA
0.120780,0.067010,2.936590,0.238631,0.245413,0.668052,0.009734,0.118658,-27.826178,1.728278,0.056835,0.254327,0.324695,0.067458,0.001761,0.009209,-0.056564,-0.091730,-0.072965,-0.001208,-0.011752,0.008130,0.001587,0.043863,0.021977,0.046910,0.003321,0.157529,0.000596,0.001866,0.003416,0.011614,0.000810,0.054873,0.070644,0.065731,0.283178,0.056755,0.020500,0.378048,0.009294,0.103970,1.600180,0.538649,0.456671,0.236110,0.309871,0.241407,0.197165,0.193721,0.194349,0.197035,0.240170,0.208009,0.177940,0.013464,0.002260,0.047045,0.021032,0.016951,0.005627,0.041771,0.000773,0.003224,0.003138,0.009253,0.001060,0.013692,Slurred
0.116530,0.044325,2.933007,0.230637,0.236235,0.764375,0.010935,0.136306,-27.464099,1.831403,-0.024905,0.268299,0.201074,0.083750,-0.028921,0.026360,-0.020599,-0.068853,-0.100966,-0.023568,-0.101110,0.024920,0.006679,0.038220,0.015206,0.042343,0.005024,0.142665,0.001218,0.003423,0.004507,0.009703,0.002304,0.051882,0.067755,0.063511,0.312856,0.059519,0.028267,0.502395,0.009623,0.122305,1.885015,0.765742,0.487950,0.353981,0.297255,0.256803,0.232833,0.220456,0.207853,0.184007,0.227922,0.268754,0.251739,0.036863,0.009315,0.034224,0.015675,0.018026,0.006885,0.065552,0.001726,0.005120,0.004093,0.008955,0.002840,0.016757,Slurred
0.097956,0.037763,2.935350,0.219672,0.238179,0.771906,0.008528,0.114333,-27.685440,1.444624,-0.078028,0.433435,0.367719,0.321351,-0.052027,0.031810,0.084760,-0.036531,0.101206,0.115050,0.028831,0.005683,0.002299,0.071720,0.011589,0.035215,0.001749,0.181359,0.002224,0.002156,0.003606,0.018969,0.001493,0.058142,0.040423,0.064388,0.245137,0.031711,0.026299,0.465170,0.006012,0.101907,2.548673,0.447365,0.334743,0.302354,0.226975,0.297296,0.240443,0.176062,0.218373,0.160221,0.234183,0.247579,0.232169,0.008515,0.003796,0.046292,0.016881,0.018826,0.002190,0.084544,0.003585,0.003114,0.002642,0.015654,0.002203,0.019997,Slurred
0.111530,0.028143,2.981858,0.255291,0.264731,0.687201,0.004253,0.100687,-29.435819,1.572484,0.011257,0.367862,0.527061,0.075022,-0.004174,0.068747,0.093140,0.025614,0.097945,0.188286,0.021017,0.004497,0.001181,0.018911,0.009163,0.063846,0.001932,0.225903,0.001245,0.002678,0.002913,0.009893,0.000535,0.065049,0.030279,0.041985,0.127072,0.020039,0.013339,0.147897,0.003179,0.046643,1.209303,0.238303,0.188495,0.187075,0.177505,0.172312,0.161039,0.145359,0.122707,0.113641,0.160408,0.198915,0.160533,0.004755,0.001572,0.016545,0.007492,0.016571,0.003573,0.041678,0.002008,0.006358,0.001323,0.006931,0.000444,0.009030,Slurred
0.135270,0.050221,2.960555,0.256145,0.258772,0.794416,0.005795,0.142405,-28.648934,1.531097,-0.022742,0.315278,0.520443,0.100995,-0.003897,0.090853,0.021739,0.054998,0.006922,0.090349,0.020074,0.005039,0.002195,0.022183,0.012682,0.059874,0.002041,0.186487,0.003262,0.003873,0.003072,0.012907,0.000970,0.056150,0.066356,0.072765,0.210566,0.043999,0.022701,0.340110,0.004745,0.109015,1.763465,0.377872,0.360548,0.261185,0.218233,0.240835,0.178670,0.181398,0.158767,0.154183,0.254366,0.237066,0.206504,0.005617,0.002817,0.020107,0.018899,0.023702,0.002485,0.058919,0.006667,0.008223,0.002285,0.009174,0.001221,0.013901,Slurred
0.116479,0.083713,2.922907,0.237653,0.242628,0.708929,0.010729,0.142104,-27.055417,1.773076,-0.000019,0.241711,0.169430,0.124299,0.047474,0.007185,-0.018696,-0.070793,-0.041636,0.036517,-0.018577,0.015774,0.002654,0.027292,0.016590,0.047321,0.005624,0.127439,0.001789,0.002031,0.004367,0.025876,0.003447,0.046503,0.071752,0.084660,0.362730,0.065072,0.026646,0.462168,0.009696,0.141768,1.763860,0.609814,0.348415,0.263407,0.311667,0.236993,0.172028,0.210194,0.190043,0.178452,0.236104,0.207989,0.213929,0.025198,0.004414,0.032314,0.019719,0.026857,0.007235,0.047800,0.003257,0.003401,0.004030,0.014219,0.005966,0.013758,Slurred
0.097914,0.044839,2.996329,0.244542,0.260916,0.663291,0.003859,0.079744,-29.064442,1.527999,-0.014916,0.404021,0.587206,0.098851,-0.022327,0.065451,0.069018,-0.019409,0.065895,0.092878,0.025757,0.005795,0.005233,0.021000,0.012973,0.059464,0.001970,0.179638,0.000561,0.001879,0.002876,0.023354,0.000479,0.054028,0.027211,0.084707,0.127716,0.020538,0.020771,0.198272,0.003278,0.037528,2.610198,0.253167,0.314201,0.203266,0.165430,0.160748,0.162007,0.169551,0.154500,0.204131,0.291672,0.298000,0.232284,0.009951,0.011564,0.019764,0.016072,0.018225,0.003406,0.075344,0.000749,0.003261,0.001810,0.013675,0.000398,0.014504,Slurred
0.122879,0.042988,2.996328,0.250632,0.253405,0.836777,0.004906,0.145392,-28.190337,1.499678,-0.023155,0.431732,0.412235,0.135666,0.005170,-0.001277,0.007429,0.028398,0.061753,0.140338,-0.000339,0.007746,0.002881,0.033700,0.013930,0.051727,0.002297,0.189023,0.002553,0.004656,0.003611,0.008536,0.000837,0.058788,0.052474,0.071400,0.189347,0.040544,0.026884,0.392558,0.004358,0.119604,2.535357,0.377152,0.410207,0.228148,0.279351,0.239846,0.196665,0.218409,0.201171,0.180458,0.256122,0.250022,0.268899,0.012368,0.006044,0.031753,0.018390,0.021442,0.003340,0.084828,0.004895,0.007399,0.002599,0.006872,0.000833,0.017964,Slurred
0.082103,0.035213,2.961505,0.228697,0.254549,0.590900,0.008547,0.089573,-28.637003,1.705071,0.218922,0.552662,0.627032,0.285827,0.145498,0.186270,0.061474,0.066158,0.105265,0.111197,0.016593,0.003956,0.001480,0.050967,0.010134,0.049458,0.001497,0.190613,0.001814,0.002121,0.005107,0.019092,0.000641,0.059364,0.041629,0.080880,0.252906,0.039138,0.023650,0.346836,0.004524,0.109576,2.097524,0.474011,0.388352,0.279953,0.266425,0.237730,0.212712,0.169022,0.221770,0.164938,0.245864,0.236969,0.227060,0.005550,0.002613,0.036230,0.018518,0.036828,0.002125,0.102640,0.005212,0.004958,0.003881,0.016984,0.000884,0.021860,Slurred
0.136499,0.032642,2.963800,0.262713,0.262256,0.783915,0.007122,0.137125,-29.248073,1.519121,-0.010070,0.369258,0.419387,0.104405,0.043255,0.070908,0.102633,0.010776,0.119607,0.158478,0.059241,0.004030,0.001679,0.034362,0.010795,0.051329,0.001590,0.206498,0.001044,0.003423,0.003739,0.011093,0.000667,0.060785,0.070745,0.050577,0.197652,0.046535,0.017792,0.325856,0.008190,0.115029,1.563953,0.322406,0.261939,0.249427,0.217805,0.228730,0.181542,0.193306,0.131157,0.149457,0.170635,0.179723,0.145660,0.004411,0.002788,0.030801,0.009073,0.017403,0.001359,0.066099,0.001966,0.005880,0.002948,0.009351,0.000728,0.017067,Slurred
0.116908,0.017526,2.943146,0.254357,0.260920,0.744839,0.005889,0.119797,-29.400672,1.602432,0.045971,0.347457,0.337597,0.020314,0.022481,0.028174,0.024559,0.014855,0.157511,0.184952,0.074115,0.005972,0.003800,0.013628,0.008807,0.066099,0.003831,0.216306,0.000709,0.001382,0.003151,0.009926,0.001109,0.064454,0.043071,0.038124,0.243759,0.036123,0.018684,0.336526,0.007229,0.085336,1.580731,0.397121,0.252281,0.215910,0.328143,0.217781,0.152863,0.149964,0.170627,0.196697,0.188631,0.190203,0.155621,0.013280,0.009762,0.011699,0.004943,0.036928,0.007569,0.071915,0.000887,0.001822,0.002780,0.007690,0.001319,0.015853,Slurred
0.121297,0.025249,2.899546,0.250066,0.254866,0.773962,0.006096,0.128052,-28.787593,1.560243,-0.114991,0.367313,0.327170,0.110154,0.039172,0.060560,0.044154,-0.001721,0.067297,0.044302,0.006074,0.007397,0.007224,0.017393,0.015661,0.057458,0.002665,0.190214,0.002833,0.002158,0.002543,0.009463,0.001525,0.057722,0.050465,0.055984,0.280220,0.047289,0.030888,0.370408,0.006196,0.101604,2.331548,0.525327,0.423432,0.278581,0.341021,0.247909,0.210792,0.198532,0.166407,0.210718,0.245174,0.328305,0.253563,0.009742,0.016988,0.018156,0.023310,0.022121,0.004678,0.082582,0.006176,0.004775,0.001301,0.007540,0.001785,0.016760,Slurred
0.117765,0.072539,2.935656,0.236043,0.243253,0.783830,0.007959,0.132438,-27.319526,1.732489,-0.060659,0.227353,0.278367,0.035439,0.014294,0.002314,-0.055883,-0.011201,-0.027977,-0.010217,-0.076614,0.015208,0.003889,0.034925,0.018308,0.047427,0.003756,0.146456,0.003384,0.001881,0.003877,0.014777,0.002246,0.050905,0.063623,0.099238,0.347963,0.050206,0.026292,0.479723,0.006131,0.112772,2.020191,0.587668,0.439649,0.369945,0.386053,0.241775,0.225576,0.166745,0.194879,0.175162,0.249636,0.243044,0.259831,0.019732,0.008690,0.035139,0.016606,0.019641,0.004641,0.053937,0.007387,0.002135,0.003128,0.013952,0.003224,0.015072,Slurred
0.099409,0.021014,2.937854,0.237417,0.257732,0.664197,0.005490,0.097236,-29.324779,1.751246,-0.105741,0.518861,0.371455,0.035526,0.169141,-0.085319,0.033934,0.094616,0.063134,0.221971,0.113943,0.003519,0.000637,0.022127,0.017771,0.056544,0.003381,0.225610,0.000805,0.002136,0.003004,0.011280,0.000792,0.066737,0.031359,0.042034,0.265424,0.026136,0.020033,0.223963,0.005517,0.039542,1.479708,0.368211,0.279401,0.151617,0.278570,0.176282,0.155740,0.168578,0.184447,0.160484,0.198223,0.135552,0.136614,0.002967,0.000757,0.024064,0.022811,0.019724,0.006232,0.062732,0.001076,0.002465,0.001777,0.005958,0.000812,0.012298,Slurred
0.127267,0.049887,3.020557,0.257097,0.257758,0.862402,0.004322,0.142761,-28.725323,1.481280,-0.178467,0.350589,0.302154,0.051246,0.040582,0.086622,0.075310,0.010497,0.069357,0.134304,0.075720,0.003049,0.004592,0.012818,0.014523,0.054636,0.001884,0.183188,0.000666,0.004448,0.003228,0.014561,0.000982,0.053978,0.055558,0.069669,0.113835,0.049203,0.025228,0.436512,0.004118,0.124411,1.728936,0.431066,0.275657,0.277843,0.293055,0.164090,0.202202,0.201282,0.153108,0.135284,0.198764,0.242755,0.158806,0.001787,0.006237,0.008080,0.019696,0.015798,0.002124,0.056074,0.000721,0.007083,0.003089,0.008174,0.001114,0.013653,Slurred
0.125369,0.012663,2.969726,0.259894,0.268861,0.653667,0.003375,0.092164,-29.977783,1.571035,0.059464,0.333059,0.515200,0.085475,0.046655,0.115418,0.055902,0.064473,0.164210,0.182580,0.106481,0.002837,0.001230,0.016067,0.009837,0.069750,0.001636,0.234870,0.000445,0.001258,0.002485,0.008121,0.000604,0.066930,0.029155,0.026647,0.117638,0.016503,0.010786,0.130281,0.002686,0.036976,0.858524,0.202499,0.165801,0.188166,0.193298,0.150596,0.107218,0.107795,0.138912,0.114873,0.173041,0.169262,0.116071,0.001784,0.002349,0.014497,0.007277,0.019101,0.001959,0.040740,0.000487,0.002417,0.001050,0.004697,0.000478,0.008965,Slurred
0.120359,0.037021,2.993351,0.250186,0.257018,0.774694,0.005195,0.125260,-28.991034,1.520269,-0.146503,0.373090,0.356188,0.070444,0.029359,0.035117,0.054163,0.021924,0.065358,0.168354,0.102959,0.002877,0.003400,0.018067,0.016002,0.058615,0.003245,0.200478,0.000759,0.001328,0.003401,0.010968,0.001315,0.059580,0.049384,0.082785,0.227655,0.041983,0.027236,0.409396,0.006228,0.096335,2.263818,0.512442,0.347720,0.266324,0.365357,0.198750,0.194934,0.150727,0.163488,0.220084,0.272984,0.243589,0.139848,0.001861,0.010720,0.021314,0.024140,0.019199,0.006302,0.080198,0.001066,0.001578,0.002646,0.008311,0.001687,0.016496,Slurred
0.125626,0.005071,2.953743,0.260195,0.272462,0.613847,0.001972,0.077844,-26.465366,1.563958,0.025930,0.432547,0.542580,0.093852,0.080805,0.097189,0.098139,0.083363,0.219854,0.241536,0.120742,0.002427,0.000239,0.009966,0.007501,0.070946,0.000750,0.258472,0.000260,0.000567,0.002487,0.008016,0.000433,0.071615,0.020006,0.000874,0.091753,0.011310,0.007549,0.079324,0.001189,0.021311,0.357405,0.108653,0.091807,0.123516,0.172263,0.104590,0.110541,0.109139,0.100259,0.094882,0.106420,0.096631,0.098417,0.001191,0.000203,0.008326,0.002450,0.010283,0.000656,0.025431,0.000191,0.000719,0.001005,0.005541,0.000362,0.006709,Slurred
0.074545,0.020920,2.978534,0.211482,0.250235,0.532141,0.012115,0.079731,-28.699390,1.936626,0.233364,0.640763,0.473634,0.336650,0.261575,0.124407,0.121859,0.043586,0.154173,0.212426,0.065378,0.003608,0.000919,0.050951,0.008962,0.066962,0.002435,0.145495,0.000583,0.001354,0.007177,0.026782,0.000864,0.051503,0.036565,0.046007,0.225313,0.031469,0.016675,0.331695,0.008454,0.090263,1.450131,0.379091,0.208662,0.224658,0.335631,0.205647,0.145218,0.174324,0.221210,0.133625,0.164045,0.207086,0.140072,0.005423,0.001212,0.034218,0.013203,0.055161,0.003080,0.090570,0.000724,0.002278,0.006377,0.028582,0.001165,0.017000,Slurred
0.075282,0.033295,3.002380,0.225002,0.260049,0.444264,0.007043,0.048917,-29.284974,1.954789,0.242499,0.427500,0.539082,0.076255,0.044249,0.085676,-0.016148,0.009605,0.092913,0.143537,0.060342,0.002731,0.000293,0.020110,0.019669,0.055427,0.005202,0.225681,0.000205,0.001188,0.004403,0.018351,0.000360,0.068548,0.029117,0.053994,0.169976,0.023991,0.015240,0.157934,0.006086,0.029028,1.389095,0.272019,0.142739,0.193445,0.233765,0.219193,0.182222,0.172314,0.193883,0.176679,0.196903,0.177330,0.135690,0.001815,0.000254,0.014811,0.028017,0.030642,0.008832,0.091362,0.000177,0.002072,0.002869,0.011319,0.000237,0.018143,Slurred
0.110421,0.080260,2.950074,0.223077,0.231218,0.779151,0.012953,0.154530,-26.555613,1.788686,-0.061045,0.230461,0.181605,0.136158,-0.079757,0.001536,-0.080817,-0.078307,-0.029950,-0.068045,-0.085223,0.018061,0.005533,0.047154,0.018682,0.033581,0.004327,0.115858,0.004837,0.003187,0.004283,0.021303,0.002084,0.046702,0.070562,0.097231,0.329026,0.060919,0.032901,0.493191,0.013352,0.136690,2.601677,0.607165,0.448771,0.387314,0.346537,0.292311,0.241099,0.224664,0.228329,0.239186,0.337633,0.307488,0.282301,0.028227,0.010782,0.052277,0.029440,0.018683,0.006161,0.068360,0.009226,0.005293,0.004656,0.015272,0.003428,0.017645,Slurred
0.121183,0.017841,2.941117,0.254005,0.260023,0.739970,0.004487,0.130906,-29.185661,1.501504,0.082481,0.292828,0.500423,0.202707,-0.065372,0.028848,0.003212,-0.007222,0.232351,0.161108,0.063729,0.003552,0.001435,0.025658,0.012072,0.061355,0.002923,0.201393,0.002050,0.001719,0.002672,0.014602,0.000678,0.059894,0.029671,0.027405,0.291394,0.028851,0.020638,0.258545,0.004565,0.081122,1.814120,0.432551,0.192490,0.271223,0.239572,0.219712,0.177853,0.179357,0.161952,0.172682,0.169692,0.207814,0.174214,0.002990,0.002255,0.031711,0.014459,0.024331,0.005221,0.059974,0.004632,0.002735,0.001468,0.008617,0.000622,0.012690,Slurred
0.154508,0.022639,2.988054,0.270576,0.256894,0.920552,0.004163,0.164818,-29.107102,1.408768,-0.028065,0.384688,0.433893,0.185905,0.053999,0.086153,0.020648,0.025373,0.134379,0.147703,0.030949,0.003287,0.001239,0.017841,0.008877,0.059254,0.002142,0.197416,0.001042,0.004267,0.003153,0.009768,0.000993,0.057191,0.071751,0.046253,0.208164,0.048932,0.024329,0.397800,0.003525,0.119481,2.034742,0.338525,0.263065,0.165097,0.331540,0.227069,0.157161,0.182523,0.199822,0.141792,0.172414,0.192539,0.141303,0.002375,0.001815,0.017952,0.007265,0.020938,0.003460,0.070081,0.001510,0.010406,0.002927,0.006912,0.001219,0.016726,Slurred
0.102753,0.035331,2.982938,0.236132,0.257913,0.536762,0.005784,0.067583,-29.339036,1.729962,0.018413,0.382172,0.488778,0.060241,-0.025803,0.017738,-0.003745,-0.017325,0.162399,0.095157,0.091428,0.002508,0.000499,0.010059,0.020708,0.062772,0.006612,0.210974,0.000296,0.001165,0.002490,0.016128,0.000431,0.063038,0.027715,0.069490,0.138234,0.028456,0.024224,0.151511,0.006369,0.026293,2.073449,0.402325,0.177306,0.197892,0.230309,0.209209,0.198937,0.156655,0.180753,0.199167,0.209721,0.296758,0.128280,0.001342,0.000943,0.008654,0.029502,0.017628,0.014014,0.063091,0.000459,0.002210,0.001342,0.010140,0.000411,0.010985,Slurred
0.123261,0.034765,3.027921,0.246472,0.256065,0.739339,0.008114,0.129167,-28.800822,1.645067,-0.049634,0.331029,0.419768,0.086270,0.035140,-0.037749,-0.033281,-0.011959,0.056128,0.086138,0.060369,0.004604,0.001286,0.018156,0.022116,0.059559,0.003288,0.195856,0.001502,0.004140,0.002724,0.009268,0.000611,0.060375,0.057419,0.047594,0.129303,0.042640,0.023721,0.357881,0.012290,0.115583,1.617496,0.389899,0.325162,0.321195,0.217429,0.182036,0.170202,0.199398,0.190793,0.185687,0.212245,0.223206,0.149321,0.005818,0.001624,0.013226,0.031772,0.022946,0.005583,0.062366,0.002666,0.007888,0.001356,0.005683,0.000610,0.014782,Slurred
0.084647,0.049979,3.036614,0.224393,0.248659,0.554347,0.006479,0.078792,-28.285378,1.821695,-0.148706,0.468474,0.369861,0.101524,0.018135,0.009810,-0.012719,-0.125108,0.041685,-0.000012,-0.107988,0.015350,0.000964,0.035060,0.022610,0.049944,0.001447,0.185060,0.005266,0.000713,0.002601,0.014017,0.001220,0.063100,0.023983,0.049241,0.129873,0.024972,0.021406,0.120067,0.006616,0.024711,1.805579,0.292387,0.334184,0.200078,0.261636,0.123366,0.139844,0.146704,0.147473,0.162602,0.190977,0.190442,0.212571,0.023841,0.000987,0.036987,0.030561,0.014876,0.001780,0.060156,0.011399,0.000658,0.001907,0.008665,0.001687,0.010344,Slurred
0.129356,0.051524,2.924165,0.246000,0.248495,0.776234,0.008074,0.159696,-27.644892,1.671714,-0.129508,0.227620,0.330440,0.045039,-0.009100,-0.024073,-0.068482,-0.030045,-0.000856,0.007275,-0.031172,0.013554,0.002694,0.028179,0.016123,0.043209,0.004350,0.173760,0.002228,0.002644,0.004480,0.011763,0.003769,0.054779,0.056545,0.064365,0.270336,0.046763,0.028012,0.324665,0.006579,0.112452,1.632420,0.477154,0.406674,0.306509,0.294602,0.197648,0.181873,0.214452,0.191594,0.167328,0.218895,0.201388,0.202191,0.021695,0.005804,0.028619,0.013077,0.015479,0.006087,0.056451,0.003982,0.003102,0.004991,0.008623,0.007234,0.014151,Slurred
0.117094,0.046184,3.005214,0.242044,0.251099,0.821833,0.005185,0.131833,-28.518127,1.470992,-0.152502,0.431981,0.246408,0.255996,0.004977,-0.065776,0.002295,-0.097534,0.091304,0.167129,0.058978,0.005147,0.001197,0.013397,0.019461,0.057868,0.003219,0.178620,0.001406,0.002180,0.004963,0.015309,0.001493,0.053098,0.043474,0.066745,0.171737,0.028437,0.020067,0.310036,0.003780,0.078634,1.708288,0.324709,0.319040,0.232748,0.310647,0.228644,0.166952,0.140372,0.151261,0.184703,0.203829,0.185739,0.168472,0.003496,0.001636,0.007426,0.020158,0.018004,0.003103,0.051575,0.002168,0.004142,0.005233,0.007960,0.001526,0.012503,Slurred
0.144509,0.023904,2.959531,0.265262,0.261967,0.696145,0.004045,0.127344,-29.446865,1.606172,-0.119297,0.397826,0.495136,0.103012,0.051665,-0.049823,-0.019670,0.040510,0.144906,0.187593,0.038321,0.002899,0.000897,0.012258,0.013639,0.063771,0.002490,0.207794,0.000408,0.004152,0.003564,0.009773,0.000747,0.060268,0.065723,0.034726,0.166926,0.049349,0.017700,0.158200,0.003031,0.081558,1.430607,0.318704,0.238931,0.209008,0.202891,0.105855,0.124861,0.129596,0.131179,0.134816,0.144617,0.158756,0.136651,0.001185,0.001555,0.008304,0.011127,0.018824,0.003406,0.055673,0.000475,0.009716,0.003366,0.004828,0.000823,0.013028,Slurred
0.130642,0.102425,3.032455,0.244584,0.241727,0.837257,0.009335,0.161625,-26.903619,1.663592,-0.145727,0.144730,0.159219,0.125352,-0.050690,0.018201,-0.057980,-0.114588,-0.074717,-0.078783,-0.102464,0.015651,0.006763,0.031512,0.018515,0.040884,0.004702,0.137627,0.001990,0.003024,0.003170,0.010268,0.003380,0.048152,0.081694,0.113908,0.212387,0.069301,0.033268,0.491079,0.008275,0.145743,2.527642,0.603393,0.358276,0.353457,0.376303,0.193954,0.217692,0.176066,0.211819,0.227078,0.286179,0.267875,0.254001,0.021642,0.008639,0.033456,0.020518,0.015346,0.008336,0.064469,0.003696,0.003939,0.002059,0.008237,0.005297,0.013764,Slurred
0.124993,0.047042,3.021577,0.253485,0.256139,0.837772,0.004138,0.127018,-28.689604,1.399340,-0.124591,0.369378,0.360923,0.132875,0.004531,-0.012016,0.005968,-0.034118,0.070496,0.124097,0.070247,0.002993,0.001043,0.016198,0.018852,0.054601,0.002730,0.201770,0.000770,0.001918,0.004030,0.009114,0.001075,0.059289,0.038759,0.061364,0.174321,0.028609,0.017686,0.324131,0.003388,0.073707,1.619009,0.371718,0.298871,0.256491,0.203169,0.170303,0.164936,0.173453,0.171843,0.192233,0.221921,0.234721,0.153917,0.001787,0.000820,0.014424,0.018630,0.015953,0.003287,0.058073,0.000611,0.002791,0.003909,0.006390,0.001303,0.013320,Slurred
0.085031,0.114113,2.963394,0.205653,0.225548,0.576219,0.013428,0.108181,-25.692455,1.976086,0.054447,-0.037260,-0.027392,0.109586,-0.064272,-0.028292,-0.201110,-0.215949,-0.207331,-0.139635,-0.151459,0.019756,0.006997,0.056511,0.032858,0.040580,0.007100,0.089417,0.002703,0.003676,0.003023,0.013488,0.003233,0.048311,0.050780,0.098399,0.398630,0.047404,0.033056,0.445319,0.010012,0.105849,2.317310,0.628506,0.439734,0.410575,0.442617,0.324945,0.234617,0.267656,0.260472,0.279248,0.342356,0.269212,0.313735,0.028697,0.008075,0.061510,0.039802,0.034821,0.010324,0.057690,0.005505,0.006801,0.003692,0.011506,0.007259,0.016070,Slurred
0.129871,0.033479,3.007855,0.252624,0.261367,0.684892,0.004757,0.102458,-29.606671,1.605816,-0.116340,0.274340,0.520384,0.083757,0.034990,0.071575,0.004057,-0.010890,0.118524,0.101923,0.053617,0.003527,0.000853,0.016783,0.012472,0.066809,0.003960,0.208453,0.000476,0.000841,0.002955,0.010537,0.000852,0.061008,0.022541,0.058261,0.118856,0.020300,0.016691,0.127096,0.004199,0.027823,1.426696,0.324786,0.237945,0.248866,0.230299,0.166416,0.121122,0.094397,0.112098,0.137209,0.247848,0.191831,0.177588,0.001714,0.001501,0.011142,0.012024,0.019902,0.009766,0.047285,0.000547,0.000495,0.001586,0.005504,0.000623,0.009266,Slurred
0.097134,0.115137,2.950797,0.226123,0.235977,0.703941,0.008906,0.110525,-26.610788,1.712104,-0.061148,0.250070,0.172454,0.128675,-0.022188,-0.083400,-0.125972,-0.110583,-0.041209,-0.017480,-0.082764,0.017424,0.003442,0.025582,0.016486,0.035733,0.006612,0.083068,0.002416,0.005648,0.002915,0.042384,0.001898,0.037471,0.074351,0.132645,0.360108,0.057746,0.029431,0.448425,0.007490,0.118100,2.340867,0.567405,0.420741,0.271333,0.371797,0.269820,0.235164,0.234513,0.252890,0.233759,0.215199,0.232933,0.208583,0.022843,0.005867,0.027092,0.020436,0.023906,0.011079,0.032691,0.004483,0.008519,0.002900,0.020750,0.003916,0.013091,Slurred
0.110989,0.039324,3.003748,0.257930,0.270282,0.665356,0.007375,0.110643,-29.406391,1.741532,0.083290,0.386001,0.384992,0.071898,0.054201,0.065535,0.004874,-0.029283,0.099046,0.085092,0.044261,0.003674,0.006747,0.038360,0.010552,0.045044,0.006013,0.193721,0.000333,0.001011,0.005326,0.018356,0.000654,0.059068,0.047485,0.050376,0.189837,0.035588,0.018227,0.238559,0.005088,0.094361,1.135940,0.279059,0.273577,0.216289,0.238395,0.139952,0.169099,0.133159,0.169369,0.182262,0.188842,0.201482,0.171559,0.003689,0.014589,0.033541,0.011726,0.022397,0.012105,0.068175,0.000220,0.000947,0.003681,0.010286,0.000450,0.014229,Slurred
0.135677,0.012923,2.968911,0.269403,0.256449,0.898126,0.006020,0.172287,-29.403574,1.457212,0.085313,0.384386,0.381737,0.132602,0.059682,-0.032418,0.020675,-0.042393,0.168065,0.202158,0.073588,0.006114,0.001211,0.021869,0.009660,0.049759,0.006057,0.207255,0.000721,0.002572,0.003555,0.010082,0.000900,0.059891,0.066528,0.032705,0.238836,0.062123,0.027536,0.425358,0.008540,0.143246,1.947895,0.525846,0.397033,0.289065,0.196804,0.185853,0.168317,0.184059,0.203837,0.188380,0.188220,0.203513,0.170981,0.012662,0.001704,0.018836,0.011330,0.020565,0.015449,0.080700,0.000901,0.004437,0.003434,0.006648,0.000888,0.017950,Slurred
